admiration	amusement	anger	annoyance	approval	caring	confusion	curiosity	desire	disappointment	disapproval	disgust	embarrassment	excitement	fear	gratitude	grief	joy	love	nervousness	optimism	pride	realization	relief	remorse	sadness	surprise	neutral	risk
0.0	0.0	0.0	0.0	0.8292680414967066	0.0	0	0	0	0.0	0	0.0	0.0	0.758674604885822	0.0	0.0	0.0	0.0	0.5746168416206607	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.5257368088652304	0.0	0.0	0.0	0.0	0.7881858611260567	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4488324172080984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.4508235136984331	0.0	0.0	0	0	0
0.0	0.8476627312977008	0.0	0.0	0.3191487431458408	0.7326043699898501	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.7745533154652322	0.4145031050335338	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7319731952729225	0	0.0	0.0	0.0	0	0	0
0.5948201602947951	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6471588926150764	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.5936664698644198	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5773286188363349	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.7808592231088853	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7911550360818538	0.0	0	0.7618843404500667	0.0	0.0	0	0	0
0.883418206844353	0.0	0.0	0.0	0.4988891626348978	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5236123669002639	0.0	0.0	0.0	0.0	0.7322795162676774	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49107902049140206	0.47919505916375305	0	0.737321911618873	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.787981430702951	0.0	0	0	0	0.0	0	0.0	0.0	0.8677629428998879	0.0	0.36553764746644457	0.0	0.0	0.0	0.0	0.0	0.34236319224710077	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.6909981876969881	0.0	0.0	0.4546300662472693	0.0	0.0	0.0	0	0.724857015552751	0.0	0.0	0	0	0
0.0	0.560514407003345	0.0	0.0	0.0	0.7399811312015951	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7745357417431227	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.532529316909672	0.0	0.0	0.0	0.8750640880608929	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7915776981767073	0	0.3888219960499159	0.0	0.0	0	0	0
0.0	0.5095987995909167	0.0	0.0	0.36495120267640335	0.0	0	0	0	0.0	0	0.0	0.0	0.7302396494378841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.33633443393873624	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.8884339619172854	0	0	0	0.0	0	0.0	0.0	0.30362773560502104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.6183355124938769	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5597034767223974	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.6091622470221192	0.0	0.0	0.0	0.0	0.4424807713333231	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.685411684914063	0.7446559482158146	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8683170982400816	0.7963514746413142	0	0.0	0.0	0.0	0	0	0
0.5117637888032359	0.0	0.0	0.0	0.0	0.7791872303157861	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6658894598572911	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.6486794174104111	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41196461753401176	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.3002058696135058	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7929698028988629	0.0	0.7323843548977517	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.8301503782175814	0.0	0.0	0.0	0.0	0.3559760908095595	0.0	0.7177770086114592	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6435249368530891	0.0	0.0	0.0	0.0	0	0.7196681826033866	0.0	0.0	0	0	0
0.4939409232996232	0.4900651890100523	0.0	0.0	0.5412423341414121	0.0	0	0	0	0.0	0	0.0	0.0	0.522152468182189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.8192735781952318	0.0	0.0	0.6302093178095138	0.0	0.0	0.34030787564412224	0	0.3631303382449388	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.7937861324340575	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.750375186397169	0	0.7821480772177529	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.590191531010142	0.5593686009519196	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.3276971094451915	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3929505291969557	0.0	0.7257221756309832	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6934578735762973	0.0	0	0.7621635449461224	0.0	0.0	0	0	0
0.47052815476110965	0.670965796104697	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5518862297419069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5752571435722369	0	0.3249826291905043	0.0	0.0	0	0	0
0.6773716543308094	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.4779490375889055	0.6617877523550386	0.0	0.0	0.0	0	0.7315450583447605	0.0	0.0	0	0	0
0.0	0.5668092764854273	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6388272038137679	0.0	0.0	0.0	0.0	0	0.5875543717223984	0.0	0.0	0	0	0
0.0	0.7427708105001714	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5579701665780532	0.0	0.0	0.0	0.0	0.7942618201688805	0.8427492593578916	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.3995979145546926	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5389310899511478	0.0	0.0	0.6998978620348094	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.6727246574780422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.34644794180030913	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.32965598282398234	0.6203146113781648	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7134877507802504	0	0.7868027246866662	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.4440922952369236	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6841163344182117	0.0	0.0	0.5971433704202209	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.7977645411607122	0.0	0	0	0	0.0	0	0.0	0.0	0.4985862069072412	0.0	0.0	0.0	0.7092134685871256	0.5490458309257974	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.7756043832160218	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.646743095185218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.3518442992827825	0	0	0	0.0	0	0.0	0.0	0.8838916294436403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5450399220248745	0	0.0	0.0	0.0	0	0	0
0.7430674100145744	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6059033082570084	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.460243763491396	0.0	0.0	0.8992580192538053	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4286258576189065	0	0.6884472690725578	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6184941081169875	0.3388208531980333	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.6658866481852773	0.0	0.0	0.0	0.0	0.0	0.7545218406635585	0	0.0	0.0	0.0	0	0	0
0.4535139410594168	0.0	0.0	0.0	0.0	0.43776776965675634	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7903974345974323	0	0.0	0.0	0.0	0	0	0
0.7769752248632886	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.6981333333634712	0.0	0.0	0.0	0.0	0.0	0.0	0.45761104771573075	0.0	0	0.7008389643416041	0.0	0.0	0	0	0
0.7620635983430528	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4838538724952578	0.0	0.0	0.8668657771538288	0.0	0.0	0.0	0	0.3780516524812942	0.0	0.0	0	0	0
0.0	0.7310170015185933	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4486458972874672	0.0	0.0	0.0	0.0	0.417871054958867	0.42993238745047424	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.6250507271327386	0.0	0.6114736061074335	0.0	0.0	0.0	0.7930101456776008	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.6770237805900859	0.0	0.4007139603778443	0.0	0.0	0.0	0.0	0.6513437696401149	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.4237059461617825	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5018746532723108	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.7165280479908789	0.0	0.0	0.0	0.856502828790531	0.0	0.0	0.0	0.0	0	0.7022796259161636	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.7163844491152136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36497599953541676	0	0.0	0.0	0.0	0	0	0
0.0	0.890697001877498	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.34328659846143306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6663458927999468	0.0	0.0	0	0	0
0.6192440673856181	0.0	0.0	0.0	0.41629249119819356	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.4992872439834184	0.0	0.0	0	0	0
0.0	0.3597781891139578	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32741548687874406	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.6236434558558792	0.0	0.0	0.664039389387602	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.7413052432191595	0.0	0.0	0.0	0.4347466544286196	0	0.0	0.0	0.0	0	0	0
0.0	0.8015383104202778	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5792733765234199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.4205365967672383	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.5207380954262498	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.7643007743603196	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5392713767202498	0.0	0.0	0.47093260447675034	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.804122778041636	0.0	0.0	0.0	0.0	0.0	0.0	0.5823538983539307	0.7157953407807189	0	0.0	0.0	0.0	0	0	0
0.0	0.6839307921007826	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.7619186230780013	0.0	0.0	0.0	0.0	0.4720716416150789	0.0	0.0	0.6436821751174275	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.5098281536673126	0.45522720204532685	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8902874105511707	0	0.0	0.0	0.0	0	0	0
0.5841755668142872	0.0	0.0	0.0	0.5133508331748382	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7305550914364343	0.0	0.0	0.0	0	0.6564545452905279	0.0	0.0	0	0	0
0.0	0.7682523656000797	0.0	0.0	0.0	0.5282140850227326	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.5955785167537143	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.6390289991199858	0.770356560864464	0	0	0	0.0	0	0.0	0.0	0.5621578917073344	0.0	0.0	0.0	0.0	0.0	0.0	0.4541391630857972	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.842169996310115	0.0	0.4868897307102334	0.6250492009864963	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.38889902931781123	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5662122034676742	0.0	0.0	0.0	0.0	0.7450466239414488	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7046711108160643	0	0.3195103107108766	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.452255998264124	0.0	0.0	0.0	0.0	0.0	0.4469877743039974	0	0.0	0.0	0.0	0	0	0
0.0	0.4874604990991338	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.45035896710304657	0.0	0.0	0.0	0.0	0.39840974946657176	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.8542028542067595	0.0	0.0	0.0	0.7035927451781415	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.7622233463413635	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4515723954452008	0.0	0.0	0.0	0.33289020189909957	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.40294176544634897	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4485873333465781	0.0	0.4423595151455503	0.0	0.303932079296903	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.5038565655365933	0.0	0.0	0.6002980136268197	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.5644601663073199	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3288798603156051	0	0.0	0.0	0.0	0	0	0
0.0	0.39187558021853275	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7994690404703853	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5572691795375155	0.7629384931728491	0.0	0.0	0.0	0	0.39773827201572665	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.8527737586213253	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8384695028933877	0.0	0	0.0	0.0	0.0	0	0	0
